./examples/relu_benchmark/no_lemmas/proof_reluBenchmark0.24204993248s.json;KO;1.;0:00:00.103070
./examples/relu_benchmark/no_lemmas/proof_reluBenchmark0.24551987648s.json;KO;1.;0:00:00.095462
./examples/relu_benchmark/no_lemmas/proof_reluBenchmark0.479170084s.json;KO;1.;0:00:00.100265
./examples/relu_benchmark/no_lemmas/proof_reluBenchmark0.359375s.json;KO;1.;0:00:00.094820
./examples/relu_benchmark/no_lemmas/proof_reluBenchmark0.15145778656s.json;KO;1.;0:00:00.104138
./examples/relu_benchmark/no_lemmas/proof_reluBenchmark0.19238615036s.json;KO;1.;0:00:00.102190
./examples/relu_benchmark/no_lemmas/proof_reluBenchmark0.05650806427s.json;KO;1.;0:00:00.092926
